time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,vx,vy,vz,wx,wy,wz
1702.75,1.0570758814164727,-1.186220858324001,0.1603726212009845,-1.5699999999874763,-1.0570758814188792,5.29596016705225e-14,0.3918695359366026,0.1422711054133646,0.6414679665050363,1.2664739916512513e-11,-0.39186953593840895,9.54087069765519e-15,-0.0040418887464181,-0.1850755758543006,-0.1848990540627565,0.7751830172041598,-0.22677248583371049,0.05141106601668666
1702.8,1.0766647796115858,-1.1791089653482798,0.19243852461751354,-1.5699999999868866,-1.0766647796140705,5.336604683884277e-14,0.39172688766177094,0.14221931591083178,0.6412344594520865,1.1943852699404511e-11,-0.39172688766321895,5.141611962578008e-15,0.006560967826444858,-0.18064328683049521,-0.1925803440830462,0.7854972504113343,-0.1999110102466133,0.05925172746450286
1702.85,1.0962227326704097,-1.172008307231033,0.22445377261963623,-1.5699999999863385,-1.0962227326729572,5.3347833868648254e-14,0.39192807423458215,0.14229235816837948,0.6415637903344927,1.1279432954054008e-11,-0.39192807423569237,5.686423554251974e-15,0.016953220888886608,-0.17533834165299925,-0.19963619358281676,0.7938939723153605,-0.1728435173424446,0.06750070178410819
1702.9,1.1158137883471784,-1.1648956309659282,0.25652320770953935,-1.5699999999858165,-1.1158137883497725,5.3562913667237455e-14,0.39176145394133904,0.14223186544900185,0.6412910424613408,1.0486872600769942e-11,-0.3917614539421148,1.3542769336516436e-15,0.027201508619576337,-0.17002568775896437,-0.20704996773173784,0.8042797488458134,-0.14639846224275435,0.07649304498803551
1702.96,1.1392799549692791,-1.1563760672875911,0.29493597727675525,-1.5699999999852505,-1.139279954971907,5.33257276368726e-14,0.3920404005896577,0.14233313907081901,0.6417476621276401,9.024507053104203e-12,-0.3920404005900829,-1.053790301547286e-14,0.0380680669720754,-0.16275704328994703,-0.21390821215673472,0.8113547805602679,-0.11675909351792466,0.08659185235534514
1703.01,1.158846608639697,-1.1492722503497756,0.3269654676806281,-1.5699999999848138,-1.1588466086423377,5.320765460505208e-14,0.39214491370036986,0.14237108332057954,0.6419187440957212,8.893955884270444e-12,-0.3921449137004296,1.8279648628105605e-16,0.048677357094864954,-0.15523959740122126,-0.22087206779422547,0.819538168485023,-0.08762848253123307,0.09753224246285246
1703.06,1.1784456561301344,-1.1421566725983727,0.3590479849107165,-1.5699999999844063,-1.1784456561327703,5.313004052886178e-14,0.39188949547749435,0.14227835186265908,0.6415006391024797,8.044197903275818e-12,-0.3918894954772482,-4.369605805659704e-15,0.05807033717048778,-0.14796111135773193,-0.22707601931020618,0.8270810386243781,-0.06129184044177827,0.10808101364414775
1703.12,1.201917222303508,-1.1336351485736107,0.39746959323308323,-1.5699999999839809,-1.2019172223061187,5.271621302794905e-14,0.39210844711165294,0.14235784385556471,0.6418590503707869,6.557418887401245e-12,-0.3921084471111546,-7.879710339081525e-15,0.06772154464553266,-0.13869534340923265,-0.23245416020713366,0.8308317849869709,-0.03228507607985652,0.11968615568190082
1703.17,1.217561009254053,-1.1279555571329782,0.4230775756936281,-1.5699999999837269,-1.2175610092566373,5.241208559073935e-14,0.39229801299783473,0.14242666713842603,0.6421693588570472,5.996352123605747e-12,-0.3922980129971132,-6.559856824406296e-15,0.07705567604631147,-0.12921523951843272,-0.23793739255749938,0.8356992284677719,-0.0037442188329736424,0.13213742043327137
1703.22,1.227069757026307,-1.1245033366015602,0.43870604588745354,-1.5699999999800103,-1.2270697570282982,2.232239698494244e-14,0.043639584912837516,0.015843670927847855,0.07073333023217518,-2.7285831308183296e-11,-0.043639584915633654,-2.647753723764761e-13,0.0384144013073345,-0.057003196132119016,-0.11226658201827219,0.38998942539355735,0.006507662374442519,0.06524723605518415
1703.27,1.2245714449122906,-1.1254103671142508,0.43459057311732546,-1.5699999999797007,-1.2245714449141931,7.425351484594972e-15,-0.10217687378513553,-0.03709606248687727,-0.16767230870102579,-3.3393708084293345e-11,0.10217687378082183,-5.694237263783805e-14,-0.00447237121733131,0.006483906143276776,0.013034881172882738,-0.045135068304431536,-0.000885929388981345,-0.007610546331573239
1703.32,1.216721712552864,-1.128260269945826,0.4217257299055055,-1.5699999999801677,-1.216721712554823,5.296462432788296e-15,-0.1885331075340733,-0.06844832569043409,-0.3088627205016369,-3.0687907327331485e-11,0.18853310752965644,6.969500931236494e-14,-0.02961547128940452,0.04380340911703682,0.08624503997784433,-0.2996151571593986,-0.0052650516882586625,-0.050246397615047914
1703.37,1.2056664669032013,-1.132273957857379,0.40361990304756107,-1.5699999999808716,-1.205666466905275,9.698300281545916e-15,-0.23927252694702367,-0.08686964356034779,-0.3918199806775312,-2.5301653953674775e-11,0.23927252694312587,1.0835711668211179e-13,-0.042790992221170616,0.0683150002439958,0.12904681355551087,-0.451284492832181,-0.0018507867932268363,-0.07303421012901516
1703.42,1.1927411742855796,-1.1369665800183728,0.38245661170393874,-1.5699999999815732,-1.1927411742877747,1.5883185920123376e-14,-0.26923364671588657,-0.0977472475474416,-0.44080541323462147,-2.001432083487218e-11,0.26923364671274375,1.0081776451002777e-13,-0.04807722136559607,0.08517233771815115,0.1526436331900969,-0.53865872421996,0.0076143451232837675,-0.08303047512111343
1703.47,1.1787116376338567,-1.142060106064255,0.3594879181563076,-1.5699999999821987,-1.1787116376361597,2.156433561685278e-14,-0.28692538832803505,-0.10417036392473056,-0.4697308213031425,-1.573464325683744e-11,0.286925388325621,7.74137969439953e-14,-0.04867814880265983,0.09757465674254055,0.1650909209565135,-0.5889213905037395,0.02078874338821237,-0.08572106563521946
1703.52,1.1640300559224452,-1.1473903618450887,0.3354531526612958,-1.5699999999827392,-1.164030055924834,2.5982851706972175e-14,-0.2973721848325108,-0.1079631499138429,-0.4868109855126615,-1.261297755692295e-11,0.29737218483069544,5.3260781202046914e-14,-0.046471309941700865,0.10715060715937061,0.17088304647924876,-0.61707448669523,0.03602698727792444,-0.08428756039611925
1703.57,1.148988755429045,-1.152851216164532,0.3108303089501517,-1.5699999999832026,-1.1489887554315008,2.9199106009787424e-14,-0.3038221059815245,-0.11030484102977041,-0.4973569473217486,-1.0582824655665235e-11,0.3038221059802197,3.3555352507014247e-14,-0.04250728130009798,0.11464119818303299,0.17236312937748322,-0.6308083383668457,0.05222258516059509,-0.08046346900102437
1703.62,1.1336844299814641,-1.1584075636201714,0.2857773577170341,-1.5699999999836285,-1.133684429983967,3.1249119651701395e-14,-0.30734952763963325,-0.1115854972993773,-0.5031239366656687,-9.224086067443488e-12,0.30734952763874485,2.0152987351834684e-14,-0.037708423925560834,0.12137566073306785,0.17219882697381403,-0.6393960319663305,0.06919190450709281,-0.0758349106371604
1703.67,1.1182728748087665,-1.1640028416129264,0.26054914284855246,-1.569999999984017,-1.1182728748113009,3.267371251724959e-14,-0.30968550790755367,-0.11243359204585644,-0.5069435522846694,-8.53911537833374e-12,0.3096855079070213,1.0550750811216814e-14,-0.03209677514442491,0.1266436676417271,0.16974976505508696,-0.6401628743390179,0.08609397200569331,-0.07031147672103455
